,keypoint_coords,keypoint_scores
1973,"[[53.93691581903502, 508.24532978842706], [13.126965899800146, 525.8517587470095], [17.692285138507224, 480.07712916324016], [40.587373245594115, 528.648710844049], [36.38415602750557, 433.8525565845544], [163.88939578034157, 574.9015391956676], [162.83695775409078, 397.46848366477275], [307.9763016811637, 608.6801570910586], [300.8928432908169, 326.5220065322219], [396.6787828179293, 593.6731774727123], [371.2725644222526, 355.88450162604664], [410.2566858335983, 541.0649233001271], [421.7024555275607, 430.91952237215907], [608.0634815970133, 558.3259078760467], [623.4008974030961, 441.7563056033194], [731.402455374252, 541.8854314630681], [741.7084302680437, 464.24315238113036]]","[0.8237475156784058, 0.9498798847198486, 0.95847487449646, 0.3086658716201782, 0.6353274583816528, 0.37484604120254517, 0.9951001405715942, 0.8990181684494019, 0.8927883505821228, 0.6411653161048889, 0.7354235053062439, 0.9049898982048035, 0.9716372489929199, 0.9708094000816345, 0.9437614679336548, 0.8760050535202026, 0.649844765663147]"
1974,"[[51.917314529418945, 508.8893806421015], [12.790817615597748, 526.76864697032], [18.49880670946698, 481.44181392979965], [39.80451583862305, 528.1571529698714], [36.58546833659327, 434.3652402156848], [166.68442517657613, 548.5892877168062], [159.95249646209007, 399.1535007896606], [306.90622418425806, 608.7631926468115], [286.99294041478356, 331.87840803958585], [399.7040764342907, 594.2075650885915], [419.85962499574174, 344.9819610449686], [413.00656624727475, 544.7046628523101], [419.03248900590944, 433.099762400942], [613.2759672209274, 553.8975298575807], [623.7048625502475, 445.97319826555025], [736.0511270955552, 541.8681196732955], [741.8330119820529, 464.8727782034988]]","[0.9825917482376099, 0.9449386596679688, 0.9591943621635437, 0.2768905758857727, 0.6646658182144165, 0.9750968217849731, 0.9947085380554199, 0.9014215469360352, 0.8817266225814819, 0.7019033432006836, 0.8156809210777283, 0.9196890592575073, 0.9734566807746887, 0.9750373363494873, 0.9486640095710754, 0.8685891032218933, 0.6534213423728943]"
1975,"[[53.026025018026665, 508.9829031474282], [13.279743682506473, 526.1968760513232], [18.970554684483727, 481.39876662258894], [39.91079671992812, 527.9946943219198], [37.2595096410707, 436.9579844497608], [159.18440317553143, 573.2056248130981], [158.55990418722465, 398.98352226001793], [319.65507365381995, 611.5073420328387], [293.0095777289812, 334.73764811976673], [394.99161201299626, 603.5238253214712], [424.24899043593297, 347.55076723235646], [412.04782432733583, 541.0381788043885], [422.20018637041716, 434.49065724058016], [617.9088760863904, 551.2825209330143], [621.9497084506722, 445.06221497458137], [742.8723392930142, 540.3026964105487], [747.1010378460552, 470.1416658100329]]","[0.8286502361297607, 0.948861837387085, 0.9591764211654663, 0.3005155622959137, 0.6617709994316101, 0.40435174107551575, 0.9946792125701904, 0.8985440731048584, 0.8741391897201538, 0.7756685018539429, 0.8121100664138794, 0.9132779836654663, 0.9725747108459473, 0.9729267358779907, 0.9477883577346802, 0.7225106954574585, 0.6212417483329773]"
1976,"[[51.99838176993437, 513.2389765835264], [11.018885390703069, 527.7968644867674], [18.007614690204, 484.3078284742729], [39.32710377005644, 527.7740449312201], [38.749725253082985, 440.6826533997458], [162.78530537804892, 551.6848097805771], [152.71288734258607, 400.9703830554725], [313.62186449627546, 615.0161378121262], [281.86710424201436, 357.3797753438995], [388.07362955670027, 607.4303381522877], [410.10021387144576, 344.9343682248056], [412.59467626172443, 540.7716858786259], [418.20733749589255, 433.93935208115283], [609.5622539742049, 550.4826157857357], [618.7163377362629, 443.6975623317883], [735.1697157205538, 529.1955391185705], [745.7831952294638, 472.2146591843601]]","[0.9783848524093628, 0.9311724901199341, 0.9521420001983643, 0.21559059619903564, 0.6495757102966309, 0.9712980389595032, 0.9935057163238525, 0.9061024188995361, 0.9249992966651917, 0.7717652320861816, 0.6975131034851074, 0.914982795715332, 0.9718025922775269, 0.970284104347229, 0.9480725526809692, 0.8647922277450562, 0.5871115326881409]"
1977,"[[52.956900086513784, 518.35174706564], [10.852574880733046, 530.8185369318181], [17.74664280026458, 488.852406369442], [40.90468530876692, 525.8571496990879], [40.845587885657025, 447.7193323162754], [155.0331532677939, 573.4181498112291], [150.27651143628498, 407.02736886494466], [274.1714418987895, 616.6929896596516], [279.0195186082707, 362.2796776876495], [410.1442353891772, 622.7758380214564], [405.91871137397237, 340.80596193742525], [411.6625573136086, 553.9548561789773], [418.4312337442886, 435.60896439985794], [609.9180084938226, 555.0283565247458], [622.0555956640909, 446.7785060462769], [735.359619534293, 533.7013646175986], [745.3341366967489, 472.4169396213367]]","[0.9723703265190125, 0.8961371183395386, 0.9339798092842102, 0.18466737866401672, 0.6483098268508911, 0.3325187563896179, 0.9918357133865356, 0.9468588829040527, 0.9119751453399658, 0.7080260515213013, 0.6834512948989868, 0.9867492914199829, 0.9671565294265747, 0.9689621329307556, 0.947799801826477, 0.8606650829315186, 0.6429423093795776]"
1978,"[[53.04856486653173, 520.0553696919857], [16.994749734568042, 534.5001775568181], [23.09558788565702, 493.70635548276766], [40.17419517871946, 527.9443885036633], [45.14089189573776, 454.6273059023624], [156.3446405100268, 577.0750675475198], [154.58309324397598, 408.1482488458807], [282.02456824724067, 619.2959609328275], [286.1223328612572, 364.2969509289025], [425.90613697850426, 627.1632845207835], [401.6640622338583, 361.9663424697219], [400.2365468934525, 555.6942004336124], [423.5844565061636, 436.06795461554276], [611.7176549379216, 555.334320798445], [619.6444806387258, 456.71738327975476], [742.7420293175898, 531.9410990299791], [748.8216562492903, 473.29633064817585]]","[0.9718471765518188, 0.8967723250389099, 0.9326447248458862, 0.19695797562599182, 0.6595553159713745, 0.32297712564468384, 0.9916508197784424, 0.9341210126876831, 0.8994083404541016, 0.6369746923446655, 0.7155400514602661, 0.7722551822662354, 0.9577718377113342, 0.9669175148010254, 0.9536458253860474, 0.8321611285209656, 0.5888723731040955]"
1979,"[[53.317978570627616, 523.8272897820724], [19.309414553087812, 538.9389811976674], [26.024034477943598, 496.55934749037453], [42.425342471100564, 525.4173519736842], [46.13028637198515, 454.93342787455146], [153.9125792037609, 577.3343231347189], [153.0937122078829, 413.43515788539173], [273.85214260012606, 618.666168650942], [276.48446118554403, 365.7910360673968], [392.83038161521733, 618.7567810350628], [416.55202741401143, 337.4496883410586], [410.07091080865194, 554.6472810444079], [417.0824803252553, 437.5263239664324], [602.1464595794678, 554.9113500859748], [612.4841499328613, 455.44953706732207], [741.5347522635793, 533.6820085881429], [748.5625723905342, 472.67501027960526]]","[0.9738770723342896, 0.9002891778945923, 0.9385824799537659, 0.2397359013557434, 0.6669636964797974, 0.3821648359298706, 0.9935001134872437, 0.9341670870780945, 0.9722530841827393, 0.7320772409439087, 0.5887667536735535, 0.9888134002685547, 0.9627895951271057, 0.9738750457763672, 0.9534606337547302, 0.8453361988067627, 0.6405466198921204]"
1980,"[[50.71491108384244, 520.9693171304949], [16.79867163369822, 536.8123586554276], [23.558056321255, 494.60403223357133], [40.80282295581907, 525.6144225198116], [45.33683142551156, 454.7746313359749], [156.1268004483955, 557.0732357627467], [152.29986989220907, 413.8393420351749], [267.8049440605696, 619.3225448097338], [270.4185744440833, 367.2503720516223], [392.49888176141786, 624.874390232506], [415.5373342647109, 346.1305054295006], [398.38478511987734, 553.2993502822219], [407.33125316265017, 440.0432181472413], [593.5118898790936, 556.6659122448789], [603.1352084403815, 453.12280098216957], [730.5073349087737, 529.7798353861393], [725.7328048085058, 446.815185546875]]","[0.9719530344009399, 0.893215537071228, 0.9326497316360474, 0.2519577145576477, 0.6371606588363647, 0.9646927118301392, 0.9933854341506958, 0.9365843534469604, 0.9693518877029419, 0.8210352063179016, 0.6882330775260925, 0.9855002164840698, 0.9687204360961914, 0.9630120992660522, 0.9510020017623901, 0.8502243757247925, 0.9004302024841309]"
1981,"[[48.947688701540926, 518.4924900474731], [17.939724301182945, 537.02880859375], [24.275637293970863, 493.05564186789775], [39.84235834520917, 528.4207313939145], [45.47045805287916, 456.1597205349133], [158.5916968057322, 560.5578730094946], [154.59759281956872, 415.4956755569677], [308.7822941624841, 623.3965947639429], [270.15458390879076, 366.95479251551285], [382.14106395632723, 615.8508651222338], [415.18854451733966, 348.48902652138156], [411.1591741872388, 547.1180016914623], [411.1220056400743, 441.61894437799043], [595.7328601659731, 560.0223815041866], [606.9677007364672, 449.7475656025718], [736.157263107078, 530.3691546426436], [726.1113810428353, 450.3914310145036]]","[0.9756069779396057, 0.9228881001472473, 0.9406388998031616, 0.3051026463508606, 0.6141343116760254, 0.9669851064682007, 0.9934508800506592, 0.9182820320129395, 0.9714915752410889, 0.8781012296676636, 0.6864264011383057, 0.9302957057952881, 0.9704074859619141, 0.9673717021942139, 0.9230786561965942, 0.8524745106697083, 0.896955132484436]"
1982,"[[52.92279270083405, 514.4508120888158], [15.740010505498843, 534.3400493421053], [22.281248070472895, 490.73971634276177], [41.4363794548567, 530.4235080554724], [44.97040535682856, 456.84322667464113], [154.59578509663427, 574.2748541581003], [156.55305773712868, 413.72204648250596], [276.0343161294627, 622.5341475637335], [281.5293938836386, 374.1048624869169], [398.6451082451399, 629.208406147204], [419.17940468011903, 356.0366456246262], [405.8843063753705, 554.6059815621262], [418.8846997826599, 438.4936348216956], [600.9176929828733, 557.1145907315341], [608.2960117694944, 454.5183771306818], [744.575098165246, 530.5037649054276], [747.1363104886788, 474.4945179332386]]","[0.9741384387016296, 0.9086204767227173, 0.9314869046211243, 0.24103668332099915, 0.5908602476119995, 0.3916480541229248, 0.9930037260055542, 0.9423954486846924, 0.8846331834793091, 0.7801996469497681, 0.6156951785087585, 0.9872309565544128, 0.9573373794555664, 0.9685255289077759, 0.9484444856643677, 0.849869430065155, 0.5743309855461121]"
1983,"[[52.344179641368775, 516.1418860038502], [18.56631130395934, 535.0387383419932], [25.288735300995583, 492.5824604308206], [43.405773916909865, 526.4107940527811], [46.84190878757211, 457.1180133728319], [159.64410018920898, 557.0993699069228], [157.36013359247252, 416.5503572162829], [313.8721490904342, 622.3306756270559], [281.35022460582644, 374.0057927911932], [381.16679892429084, 619.103513288726], [418.0272867956827, 355.5933726917614], [411.6396946574366, 544.0810500149521], [416.61942768651386, 441.46422463741027], [599.9695611998093, 556.7342015316611], [608.7840591696806, 451.5546618009868], [736.8070339990217, 530.7494007457386], [727.5256030060524, 448.4868012204695]]","[0.9719230532646179, 0.911831259727478, 0.9302462935447693, 0.27152982354164124, 0.598608136177063, 0.9703815579414368, 0.9929850101470947, 0.9170097708702087, 0.8764167428016663, 0.8978075385093689, 0.5986840724945068, 0.9187411069869995, 0.9579218626022339, 0.9685566425323486, 0.932435154914856, 0.8643537759780884, 0.8838819265365601]"
1984,"[[48.13466688644054, 517.1470590983852], [17.464557714240495, 537.3137989683014], [23.643641294435014, 495.50000058406846], [39.60975101382233, 528.346437883149], [45.21632496146269, 458.7612141148325], [164.87316867917085, 557.7602871981534], [157.43560445031454, 416.50048360870215], [313.26991910712667, 623.7465598366477], [272.182011315989, 366.55411861729965], [380.00472911568573, 614.2007898942135], [422.30228699085325, 356.1505331377093], [406.1416848648426, 557.7130185359973], [414.1270151249198, 440.5710583554501], [598.8895475254502, 557.5191574461722], [604.3888391006825, 454.4378632905951], [739.3137267647788, 534.6071146549791], [730.4504845419596, 445.91143886438397]]","[0.9725896120071411, 0.9177658557891846, 0.9399057626724243, 0.28134095668792725, 0.611068606376648, 0.9765222072601318, 0.9942145943641663, 0.9221258163452148, 0.9712303280830383, 0.9019147753715515, 0.6887506246566772, 0.9891130924224854, 0.962619960308075, 0.9764025211334229, 0.9562987089157104, 0.8692308664321899, 0.8833217620849609]"
1985,"[[57.43234022273574, 516.3810591264205], [17.223914833955988, 537.072126032633], [24.031898609427518, 494.60947721198414], [40.97215998449991, 530.8508534408643], [46.39577914393225, 459.96960507625596], [151.78509716654932, 574.8394322737553], [159.6299470413563, 415.1111453115655], [275.79906964856525, 629.721542431407], [304.3566356925077, 345.94603616084777], [403.51604603612145, 628.0156799024372], [388.3467972777611, 368.3625406511663], [412.56185538269756, 563.5587788997084], [417.0116252233816, 440.04839591432415], [607.7939671139385, 558.1124074835526], [609.2028241711994, 456.0616875607431], [743.4132078691971, 542.8612346740431], [752.7802923335586, 475.61369827489534]]","[0.9710611701011658, 0.9171990752220154, 0.936559796333313, 0.2689647078514099, 0.5996174812316895, 0.4268840551376343, 0.9934477806091309, 0.9581658244132996, 0.7489433884620667, 0.7895117998123169, 0.7874202728271484, 0.9899632930755615, 0.9696630835533142, 0.9749433994293213, 0.955427885055542, 0.8615689873695374, 0.6009907722473145]"
1986,"[[56.52899524777435, 520.1015987122458], [16.6853488212408, 541.5018269662081], [23.197574637656988, 498.5925424384158], [39.740351122479105, 532.6214687219647], [46.39236525602119, 462.53754392194975], [151.6238382028979, 575.3253422057229], [160.5226125938948, 414.66286691181966], [278.05646523763966, 631.1662796239533], [309.86510130416514, 345.9202115729665], [396.05850237469343, 625.6227980618271], [403.8060690414074, 370.08006410735646], [414.0048473823902, 563.097870019064], [420.78564583146294, 442.351363332648], [607.4268749591917, 557.7900396465685], [621.9733915107195, 448.5730622944079], [745.0127607999847, 547.689208984375], [755.7764261822368, 472.1325449966358]]","[0.9717793464660645, 0.9153122901916504, 0.9419170022010803, 0.2613777220249176, 0.6223244667053223, 0.4663046896457672, 0.9939872622489929, 0.9589835405349731, 0.7254648208618164, 0.8100850582122803, 0.8060644865036011, 0.9915254712104797, 0.972311794757843, 0.9770864844322205, 0.932894229888916, 0.8532625436782837, 0.5944719910621643]"
1987,"[[48.184464299401576, 521.9457190116627], [16.545341624770053, 545.9878467030502], [23.192285315935003, 501.78190897526355], [36.987198541330734, 530.77880859375], [46.684577054755636, 464.91682280764053], [161.96364806419194, 568.1868251088704], [157.7319450378418, 416.3784804640774], [312.3769165748774, 628.6466549229964], [277.57642031824867, 369.41838168641596], [386.1753504109937, 620.5967310855264], [426.04712677001953, 357.59261573901017], [417.18948713014294, 564.756256541567], [425.89360751384913, 436.3014564331639], [616.086351239404, 555.9467107599431], [625.4423393870509, 446.4065186715012], [743.5967232404754, 546.6321822901092], [753.4593033014343, 467.73236580442585]]","[0.9716150164604187, 0.8898923397064209, 0.9279493689537048, 0.23803353309631348, 0.632216215133667, 0.972048282623291, 0.9936352372169495, 0.8999322652816772, 0.9749047756195068, 0.8400947451591492, 0.6861010193824768, 0.9923468828201294, 0.9624300003051758, 0.9748704433441162, 0.9310911297798157, 0.8565670251846313, 0.6016625165939331]"
